weight,density,highest degree,runtime,stretch,jumpstretch
14468,0.043963963963963966,7,450,Infinity,Infinity
14471,0.041801801801801805,7,564,Infinity,Infinity
13913,0.04288288288288288,6,552,Infinity,Infinity
13825,0.041801801801801805,7,455,Infinity,Infinity
15905,0.042522522522522525,7,563,Infinity,Infinity
17511,0.04288288288288288,6,469,Infinity,Infinity
17433,0.043243243243243246,7,535,Infinity,Infinity
10843,0.04108108108108108,7,538,Infinity,Infinity
15272,0.042522522522522525,7,548,Infinity,Infinity
17006,0.042522522522522525,7,504,Infinity,Infinity
