weight,density,highest degree,runtime,stretch,jumpstretch
46009,0.44666666666666666,20,22,10.93939393939394,3.0
45585,0.4533333333333333,18,22,33.892857142857146,3.0
45659,0.4533333333333333,20,23,10.870967741935484,3.0
32000,0.4033333333333333,16,22,Infinity,4.0
41380,0.4166666666666667,18,19,23.217391304347824,3.0
40051,0.42333333333333334,20,22,27.42105263157895,3.0
53456,0.47333333333333333,18,24,12.95959595959596,3.0
40301,0.4266666666666667,17,22,15.333333333333334,3.0
52680,0.4766666666666667,19,19,19.197183098591548,3.0
40443,0.42333333333333334,20,22,15.168831168831169,3.0
