weight,density,highest degree,runtime,stretch,jumpstretch
365851,0.2116331096196868,105,4610,Infinity,10.0
323312,0.19328859060402684,108,4125,245.0,10.0
395184,0.2130648769574944,104,4561,88.8,8.0
284793,0.1872035794183445,73,4741,137.72727272727272,9.0
334842,0.1952572706935123,91,4218,Infinity,9.0
354937,0.20608501118568232,116,4198,Infinity,9.0
385124,0.2086800894854586,95,4110,931.5,9.0
367394,0.20286353467561521,99,4392,Infinity,9.0
373150,0.20492170022371364,93,4287,298.0,9.0
365521,0.20948545861297538,104,4291,Infinity,8.0
