weight,density,highest degree,runtime,stretch,jumpstretch
27616,0.019967159277504105,7,12324,Infinity,Infinity
36313,0.020623973727422005,8,13754,Infinity,Infinity
41047,0.02160919540229885,9,12395,Infinity,Infinity
36528,0.020492610837438422,8,12636,Infinity,Infinity
38036,0.020821018062397372,12,13860,Infinity,Infinity
39314,0.021018062397372743,12,12915,Infinity,Infinity
32665,0.02095238095238095,9,13258,Infinity,Infinity
39293,0.020886699507389164,10,13705,Infinity,Infinity
35248,0.020689655172413793,9,12135,Infinity,Infinity
30801,0.020492610837438422,9,12792,Infinity,Infinity
