weight,density,highest degree,runtime,stretch,jumpstretch
112258,0.2227027027027027,47,410,76.2,8.0
132513,0.24036036036036035,48,420,52.0,6.0
135493,0.2436036036036036,42,269,57.72727272727273,6.0
141649,0.2454054054054054,46,364,87.0,6.0
162864,0.25873873873873876,44,429,61.75,7.0
138301,0.2464864864864865,49,263,209.16666666666666,6.0
133991,0.2508108108108108,48,414,46.642857142857146,6.0
131143,0.23891891891891892,53,312,148.0,7.0
142007,0.24396396396396397,48,341,57.0,6.0
136668,0.24612612612612614,47,417,285.6666666666667,7.0
