weight,density,highest degree,runtime,stretch,jumpstretch
936685,0.17169477911646586,157,18758,Infinity,10.0
1002923,0.17763855421686747,158,20161,329.6666666666667,11.0
967741,0.1735582329317269,148,19258,729.0,11.0
946476,0.1753574297188755,153,21924,289.0,10.0
921526,0.17204819277108432,148,20301,Infinity,10.0
890325,0.1690281124497992,124,18547,749.0,11.0
919494,0.17191967871485944,153,20766,1365.0,11.0
1021618,0.18142971887550202,156,20989,Infinity,10.0
978094,0.1774136546184739,149,19780,Infinity,10.0
940620,0.17060240963855422,145,18468,Infinity,Infinity
