weight,density,highest degree,runtime,stretch,jumpstretch
44923,0.016031746031746032,8,21259,Infinity,Infinity
38911,0.016547619047619047,9,21466,Infinity,Infinity
42474,0.01607142857142857,8,19465,Infinity,Infinity
42731,0.015873015873015872,10,20837,Infinity,Infinity
39261,0.015833333333333335,8,19956,Infinity,Infinity
48681,0.01599206349206349,11,20292,Infinity,Infinity
39241,0.015555555555555555,8,20724,Infinity,Infinity
44720,0.015912698412698413,10,19327,Infinity,Infinity
39283,0.01607142857142857,9,20622,Infinity,Infinity
45277,0.015714285714285715,9,20692,Infinity,Infinity
