weight,density,highest degree,runtime,stretch,jumpstretch
557746,0.15007228915662651,151,23741,Infinity,12.0
564066,0.15167871485943776,144,24000,263.5,12.0
563898,0.14991164658634537,127,22178,380.5,13.0
587705,0.15222489959839358,159,23381,220.4,11.0
532099,0.14933333333333335,146,22472,418.0,11.0
570892,0.15026506024096387,155,22798,406.0,12.0
525232,0.14869076305220882,145,23137,Infinity,12.0
576997,0.1531887550200803,143,22107,Infinity,12.0
513308,0.1457028112449799,155,22316,Infinity,13.0
565113,0.15100401606425704,173,22087,438.3333333333333,14.0
