weight,density,highest degree,runtime,stretch,jumpstretch
260401,0.25272727272727274,67,1558,88.33333333333333,7.0
290706,0.26141414141414143,65,1123,314.5,6.0
273201,0.26,73,1224,93.66666666666667,6.0
278143,0.26282828282828286,61,1270,112.23076923076923,6.0
307272,0.27555555555555555,67,1173,139.125,6.0
292921,0.26464646464646463,67,1181,135.5,7.0
287557,0.2688888888888889,64,1521,98.72727272727273,7.0
270624,0.26121212121212123,63,1394,102.66666666666667,7.0
290194,0.2731313131313131,70,1366,81.875,7.0
264337,0.25212121212121213,60,1115,116.83333333333333,6.0
