weight,density,highest degree,runtime,stretch,jumpstretch
192466,0.090917225950783,26,21718,Infinity,15.0
244188,0.09923937360178971,26,21176,1019.6666666666666,13.0
209822,0.09655480984340045,30,22229,547.0,14.0
214125,0.09458612975391499,28,20970,Infinity,14.0
178992,0.08930648769574943,25,21044,Infinity,15.0
221216,0.09369127516778523,27,21168,Infinity,15.0
127760,0.08062639821029083,27,20026,461.0,15.0
154680,0.08465324384787472,29,18778,Infinity,15.0
199041,0.0934228187919463,27,22694,518.3333333333334,Infinity
178799,0.09011185682326622,28,21759,776.0,14.0
