weight,density,highest degree,runtime,stretch,jumpstretch
11796,0.060408163265306125,5,151,Infinity,Infinity
10778,0.062040816326530614,5,143,Infinity,Infinity
9652,0.05959183673469388,6,163,Infinity,Infinity
13618,0.062040816326530614,6,143,Infinity,Infinity
10507,0.062040816326530614,9,145,Infinity,Infinity
9370,0.05877551020408163,8,142,Infinity,Infinity
10702,0.061224489795918366,7,167,Infinity,Infinity
12965,0.061224489795918366,6,176,Infinity,Infinity
10671,0.062040816326530614,7,142,Infinity,Infinity
7683,0.05877551020408163,6,142,Infinity,Infinity
