weight,density,highest degree,runtime,stretch,jumpstretch
51766,0.015196787148594378,8,56958,Infinity,Infinity
53837,0.015421686746987951,17,55891,Infinity,Infinity
47884,0.015164658634538152,8,59152,Infinity,Infinity
178048,0.04032128514056225,23,97899,Infinity,28.0
49446,0.015196787148594378,7,56134,Infinity,Infinity
47442,0.014843373493975904,9,57847,Infinity,Infinity
38311,0.015903614457831325,8,63014,Infinity,Infinity
53489,0.015389558232931727,11,55092,Infinity,Infinity
41537,0.014939759036144579,8,51415,Infinity,Infinity
38079,0.015357429718875501,9,54820,Infinity,Infinity
