weight,density,highest degree,runtime,stretch,jumpstretch
637399,0.23126436781609194,135,13030,Infinity,9.0
551899,0.21727422003284072,135,10789,212.4,10.0
505517,0.20912972085385878,119,10049,207.88888888888889,9.0
594960,0.22456486042692939,123,11247,Infinity,8.0
549047,0.22095238095238096,110,11015,144.42857142857142,9.0
621038,0.22752052545155993,125,11824,499.5,8.0
586668,0.22206896551724137,110,11218,Infinity,8.0
524482,0.21254515599343185,131,11479,Infinity,9.0
595485,0.22548440065681444,129,11872,Infinity,9.0
585905,0.2246305418719212,127,11226,526.0,8.0
