weight,density,highest degree,runtime,stretch,jumpstretch
4448143,0.3091970802919708,140,542404,349.5,7.0
4389190,0.30463171864631716,151,501178,Infinity,8.0
4439921,0.3076841406768414,140,521053,Infinity,8.0
4419771,0.30638354346383545,141,546291,410.0,7.0
4372189,0.3056403450564035,140,517566,Infinity,6.0
4486093,0.30964830789648307,140,510541,Infinity,6.0
4421489,0.3057730590577306,143,515449,1358.0,8.0
4433365,0.3086396814863968,146,543897,Infinity,7.0
4425931,0.3077637690776377,153,509967,Infinity,7.0
4392062,0.307100199071002,136,506746,Infinity,8.0
