weight,density,highest degree,runtime,stretch,jumpstretch
25761,0.022818791946308724,7,5812,Infinity,Infinity
29984,0.023176733780760628,9,4934,Infinity,Infinity
27841,0.023445190156599554,8,5441,Infinity,Infinity
29561,0.022997762863534676,8,5672,Infinity,Infinity
28629,0.023534675615212528,8,5851,Infinity,Infinity
31418,0.02389261744966443,9,6290,Infinity,Infinity
31103,0.023803131991051454,12,5567,Infinity,Infinity
31685,0.02308724832214765,9,5669,Infinity,Infinity
24797,0.02308724832214765,8,5730,Infinity,Infinity
30417,0.023266219239373602,12,5777,Infinity,Infinity
