weight,density,highest degree,runtime,stretch,jumpstretch
33207,0.023803131991051454,11,4731,Infinity,Infinity
28503,0.022818791946308724,10,5191,Infinity,Infinity
22115,0.021834451901565997,8,4799,Infinity,Infinity
29279,0.023355704697986576,8,5028,Infinity,Infinity
30310,0.022639821029082775,6,4494,Infinity,Infinity
27344,0.0229082774049217,10,5309,Infinity,Infinity
26294,0.022550335570469798,7,5391,Infinity,Infinity
29716,0.023266219239373602,8,4886,Infinity,Infinity
27534,0.022818791946308724,7,4935,Infinity,Infinity
27817,0.022550335570469798,8,4449,Infinity,Infinity
