weight,density,highest degree,runtime,stretch,jumpstretch
21686,0.035555555555555556,7,1910,Infinity,Infinity
21207,0.03515151515151515,8,2011,Infinity,Infinity
26158,0.03636363636363636,9,1974,Infinity,Infinity
17875,0.03434343434343434,8,2001,Infinity,Infinity
21054,0.03474747474747475,8,2016,Infinity,Infinity
21373,0.03515151515151515,8,1929,Infinity,Infinity
21526,0.03414141414141414,9,1878,Infinity,Infinity
16277,0.03333333333333333,11,2071,Infinity,Infinity
18709,0.03474747474747475,8,2050,Infinity,Infinity
19650,0.03414141414141414,7,2422,Infinity,Infinity
