weight,density,highest degree,runtime,stretch,jumpstretch
188774,0.19045161290322582,96,2184,241.0,9.0
220532,0.20490322580645162,88,1997,165.0,9.0
210570,0.20116129032258065,88,2159,124.4,9.0
194951,0.1918709677419355,87,2181,102.0,9.0
199964,0.19380645161290322,88,2277,86.72727272727273,9.0
200795,0.19303225806451613,92,2320,109.9,11.0
214069,0.1944516129032258,88,2057,75.61538461538461,9.0
207464,0.1992258064516129,85,2452,191.0,7.0
218152,0.19212903225806452,90,2635,333.0,9.0
202678,0.19316129032258064,93,2344,475.0,8.0
