weight,density,highest degree,runtime,stretch
1141,0.08666666666666667,7,23,Infinity
1781,0.08333333333333333,6,11,9.694444444444445
2935,0.09666666666666666,4,12,6.222222222222222
1383,0.08,4,24,1.946236559139785
2072,0.09,4,12,6.0606060606060606
2057,0.08333333333333333,4,15,Infinity
2384,0.09,6,11,3.3588235294117648
2435,0.08333333333333333,4,10,2.816326530612245
1235,0.08,4,10,2.8035714285714284
2066,0.09333333333333334,4,13,3.4113475177304964
