weight,density,highest degree,runtime,stretch,jumpstretch
821531,0.19158730158730158,180,19517,Infinity,10.0
808216,0.19257936507936507,133,20457,299.0,10.0
853803,0.19563492063492063,146,19433,251.0,11.0
774972,0.1895238095238095,149,19242,535.0,11.0
839859,0.1965873015873016,174,19170,Infinity,10.0
830517,0.1919047619047619,153,20066,152.16666666666666,10.0
898582,0.1976984126984127,167,19464,175.25,10.0
799176,0.19003968253968254,181,18497,Infinity,12.0
816060,0.19003968253968254,135,17748,661.0,12.0
854638,0.1947222222222222,183,19412,Infinity,11.0
