weight,density,highest degree,runtime,stretch,jumpstretch
13625,0.06612244897959184,6,161,Infinity,Infinity
11179,0.062040816326530614,7,148,Infinity,Infinity
12874,0.06857142857142857,7,153,Infinity,Infinity
9351,0.06285714285714286,6,140,Infinity,Infinity
11238,0.06285714285714286,6,143,Infinity,Infinity
8315,0.05795918367346939,7,148,Infinity,Infinity
9296,0.061224489795918366,5,170,Infinity,Infinity
10291,0.062040816326530614,6,175,Infinity,Infinity
9107,0.05959183673469388,6,153,Infinity,Infinity
7245,0.05551020408163265,9,138,Infinity,Infinity
