weight,density,highest degree,runtime,stretch,jumpstretch
269906,0.21251612903225806,86,2267,361.0,8.0
269332,0.2087741935483871,88,2711,173.5,8.0
255427,0.20929032258064517,93,2345,123.71428571428571,8.0
238787,0.20270967741935483,81,2086,155.0,8.0
299694,0.22180645161290322,89,2487,127.16666666666667,8.0
280571,0.216,71,2380,149.25,7.0
285713,0.21870967741935485,86,2324,86.22222222222223,8.0
293082,0.22103225806451612,92,2181,183.36363636363637,8.0
291873,0.22154838709677419,85,2566,110.0,8.0
221914,0.19819354838709677,88,2140,136.0,9.0
