weight,density,highest degree,runtime,stretch,jumpstretch
758984,0.16137931034482758,55,44016,Infinity,10.0
768949,0.16413793103448276,58,43542,670.5,10.0
756396,0.16091954022988506,56,43306,823.0,10.0
790208,0.16486042692939246,57,44769,Infinity,9.0
766672,0.1618390804597701,54,42939,Infinity,10.0
811263,0.16380952380952382,60,44252,920.25,9.0
687750,0.15914614121510673,63,44543,718.0,10.0
786666,0.16210180623973727,57,40483,862.75,11.0
771160,0.161247947454844,53,43911,712.7142857142857,9.0
762342,0.16105090311986864,62,43713,561.6666666666666,11.0
