weight,density,highest degree,runtime,stretch,jumpstretch
35558,0.020229885057471263,8,8574,Infinity,Infinity
34262,0.019573070607553367,7,7498,Infinity,Infinity
32049,0.019441707717569787,8,7966,Infinity,Infinity
32257,0.019770114942528734,7,8592,Infinity,Infinity
33011,0.019835796387520525,8,8365,Infinity,Infinity
29317,0.019376026272577996,8,7654,Infinity,Infinity
30923,0.019441707717569787,8,7359,Infinity,Infinity
32221,0.019770114942528734,8,8451,Infinity,Infinity
38278,0.019770114942528734,8,7708,Infinity,Infinity
29643,0.018916256157635467,9,7842,Infinity,Infinity
