weight,density,highest degree,runtime,stretch,jumpstretch
19407,0.03032258064516129,9,3602,Infinity,Infinity
23207,0.028774193548387096,7,2745,Infinity,Infinity
26167,0.028,7,2786,Infinity,Infinity
18728,0.02890322580645161,7,3109,Infinity,Infinity
23795,0.02761290322580645,8,3104,Infinity,Infinity
19353,0.02838709677419355,8,3112,Infinity,Infinity
21355,0.028,8,3037,Infinity,Infinity
14289,0.02838709677419355,8,3538,Infinity,Infinity
21516,0.02825806451612903,8,3274,Infinity,Infinity
22901,0.027870967741935485,7,3141,Infinity,Infinity
