weight,density,highest degree,runtime,stretch,jumpstretch
563845,0.16,54,21902,1526.0,10.0
515361,0.15668903803131992,46,22155,759.4,9.0
496374,0.15266219239373602,45,24383,375.375,11.0
534971,0.1549888143176734,42,22756,518.6666666666666,11.0
542720,0.15686800894854586,44,23119,Infinity,10.0
509279,0.15624161073825504,49,21294,794.0,10.0
561761,0.16098434004474274,48,24548,503.0,9.0
569518,0.16044742729306488,44,24230,740.0,10.0
515286,0.1538255033557047,42,21597,2234.5,10.0
496461,0.15516778523489932,48,21992,1263.6666666666667,11.0
