weight,density,highest degree,runtime,stretch,jumpstretch
27015,0.027741935483870966,7,3765,Infinity,Infinity
21191,0.027741935483870966,8,4108,Infinity,Infinity
27451,0.028129032258064516,9,4415,Infinity,Infinity
27299,0.028774193548387096,10,4077,Infinity,Infinity
25859,0.02864516129032258,9,3898,Infinity,Infinity
23175,0.027096774193548386,8,3589,Infinity,Infinity
23344,0.028129032258064516,9,3624,Infinity,Infinity
23791,0.02735483870967742,8,4186,Infinity,Infinity
21693,0.0272258064516129,7,4134,Infinity,Infinity
23239,0.028516129032258065,8,4182,Infinity,Infinity
