weight,density,highest degree,runtime,stretch
1159,0.4,3,0,2.027613412228797
1114,0.4,3,0,1.644927536231884
230,0.4,2,1,1.0
1219,0.4,3,0,1.8051724137931036
869,0.4,3,1,1.7301136363636365
837,0.4,2,0,1.8436123348017621
1011,0.4,2,1,1.4609826589595376
758,0.4,3,0,1.340983606557377
331,0.4,2,0,1.0
456,0.4,2,0,1.0178571428571428
