weight,density,highest degree,runtime,stretch,jumpstretch
644609,0.20311557788944723,139,15204,390.8,10.0
613519,0.19954773869346734,140,14270,1160.0,9.0
571333,0.19688442211055276,115,15338,Infinity,Infinity
608640,0.19618090452261305,116,15203,696.0,11.0
608943,0.1972361809045226,115,15330,545.0,11.0
613593,0.1985427135678392,134,15503,1014.0,11.0
623369,0.2006030150753769,136,15507,1752.0,10.0
689538,0.2085929648241206,127,15853,253.5,10.0
612135,0.1972361809045226,148,14258,150.44444444444446,9.0
617945,0.20206030150753768,142,15774,Infinity,9.0
