weight,density,highest degree,runtime,stretch
46307,0.22775510204081634,35,95,55.19047619047619
48659,0.22612244897959183,31,96,22.470588235294116
47144,0.22448979591836735,33,97,28.318181818181817
41672,0.21142857142857144,28,93,62.35
48685,0.23265306122448978,31,96,22.88888888888889
47149,0.23755102040816325,29,95,26.555555555555557
50861,0.23755102040816325,34,94,44.53846153846154
48466,0.21959183673469387,35,95,32.30909090909091
51935,0.23918367346938776,34,92,28.96
50878,0.22612244897959183,34,96,28.25581395348837
