weight,density,highest degree,runtime,stretch,jumpstretch
165626,0.2195959595959596,60,1484,100.0,7.0
189694,0.23636363636363636,62,1363,Infinity,8.0
176715,0.2286868686868687,54,1343,219.0,8.0
176958,0.23030303030303031,63,1440,83.25,8.0
165824,0.22666666666666666,54,1474,1162.0,Infinity
168536,0.22828282828282828,53,1355,Infinity,7.0
194442,0.23494949494949494,52,1529,160.5,8.0
154464,0.2175757575757576,54,1340,177.0,Infinity
173400,0.23050505050505052,62,1235,76.54545454545455,7.0
161799,0.22565656565656567,58,1223,116.44444444444444,8.0
