weight,density,highest degree,runtime,stretch,jumpstretch
58593,0.014746987951807228,8,37957,Infinity,Infinity
49842,0.014650602409638554,9,39417,Infinity,Infinity
53870,0.014714859437751004,9,34260,Infinity,Infinity
38091,0.014393574297188756,10,37845,Infinity,Infinity
53435,0.014714859437751004,8,37409,Infinity,Infinity
48926,0.014329317269076306,9,37783,Infinity,Infinity
46192,0.01423293172690763,9,36563,Infinity,Infinity
49242,0.014586345381526105,10,36372,Infinity,Infinity
49912,0.014457831325301205,11,37503,Infinity,Infinity
47095,0.014554216867469879,9,37195,Infinity,Infinity
