weight,density,highest degree,runtime,stretch
3089,0.7,3,0,1.0
1918,0.6,4,0,1.0
1895,0.5,3,1,1.0
2738,0.8,4,0,1.0
2097,0.6,3,1,1.0
704,0.6,3,0,1.0
1457,0.5,3,0,1.0
2359,0.5,3,0,1.0
4986,0.8,4,0,1.0
1568,0.5,3,0,1.0
