weight,density,highest degree,runtime,stretch,jumpstretch
8160,0.05795918367346939,6,183,Infinity,Infinity
8493,0.060408163265306125,5,158,Infinity,Infinity
9961,0.060408163265306125,6,186,Infinity,Infinity
8076,0.0636734693877551,7,195,Infinity,Infinity
12426,0.0653061224489796,7,183,Infinity,Infinity
8219,0.05795918367346939,8,176,Infinity,Infinity
11887,0.06448979591836734,7,157,Infinity,Infinity
10672,0.06285714285714286,6,197,Infinity,Infinity
12565,0.0636734693877551,6,193,Infinity,Infinity
9831,0.060408163265306125,7,189,Infinity,Infinity
