weight,density,highest degree,runtime,stretch,jumpstretch
785424,0.15887550200803213,150,19198,293.8,11.0
798321,0.15996787148594377,146,16732,265.8333333333333,11.0
795849,0.1579437751004016,137,16931,Infinity,11.0
780978,0.15800803212851405,116,17346,380.8333333333333,11.0
805439,0.15723694779116465,127,17139,Infinity,12.0
840033,0.15942168674698795,140,17984,Infinity,11.0
822134,0.16157429718875502,125,18141,305.0,11.0
779393,0.15630522088353413,144,17582,296.0,10.0
782432,0.15832931726907631,146,17887,401.0,11.0
802869,0.1594859437751004,133,16223,Infinity,12.0
