weight,density,highest degree,runtime,stretch,jumpstretch
16902,0.03171717171717172,7,1423,Infinity,Infinity
22543,0.03414141414141414,7,1479,Infinity,Infinity
20851,0.03212121212121212,9,1158,Infinity,Infinity
20833,0.033535353535353536,8,1197,Infinity,Infinity
20654,0.03272727272727273,7,1140,Infinity,Infinity
18808,0.032929292929292926,8,1090,Infinity,Infinity
18818,0.03212121212121212,7,1176,Infinity,Infinity
20706,0.03272727272727273,8,1150,Infinity,Infinity
17575,0.032525252525252527,7,1182,Infinity,Infinity
19302,0.032525252525252527,8,1311,Infinity,Infinity
