weight,density,highest degree,runtime,stretch,jumpstretch
718831,0.20417085427135678,122,13790,Infinity,10.0
707341,0.2037185929648241,118,12570,118.42857142857143,9.0
714346,0.20457286432160804,118,12564,Infinity,10.0
674729,0.20100502512562815,112,13131,Infinity,10.0
637022,0.1942713567839196,123,12519,Infinity,10.0
671319,0.1942211055276382,137,11747,Infinity,9.0
704698,0.20185929648241205,130,11915,356.0,9.0
704767,0.20035175879396985,120,13067,213.25,9.0
656518,0.19396984924623115,139,12531,274.0,12.0
677819,0.1978894472361809,124,12596,Infinity,9.0
