weight,density,highest degree,runtime,stretch,jumpstretch
41201,0.44666666666666666,16,23,6.994413407821229,4.0
34836,0.41333333333333333,20,23,53.0,Infinity
49165,0.47333333333333333,18,26,6.781645569620253,3.0
38871,0.4266666666666667,21,23,13.1,4.0
39732,0.47333333333333333,17,30,7.490384615384615,3.0
43465,0.4633333333333333,20,21,26.59259259259259,3.0
34789,0.44666666666666666,22,23,13.35,3.0
35188,0.44,17,23,10.960227272727273,3.0
38886,0.43333333333333335,18,25,13.408163265306122,3.0
34462,0.41333333333333333,20,26,8.47872340425532,3.0
