weight,density,highest degree,runtime,stretch,jumpstretch
51761,0.014618473895582329,9,38267,Infinity,Infinity
47243,0.01442570281124498,9,37561,Infinity,Infinity
45459,0.014265060240963856,8,40261,Infinity,Infinity
48211,0.01442570281124498,8,36599,Infinity,Infinity
45703,0.014265060240963856,8,38028,Infinity,Infinity
42605,0.014265060240963856,9,37288,Infinity,Infinity
54057,0.01487550200803213,10,38063,Infinity,Infinity
50151,0.014554216867469879,12,37174,Infinity,Infinity
47954,0.01481124497991968,9,36565,Infinity,Infinity
51402,0.014329317269076306,8,37465,Infinity,Infinity
