weight,density,highest degree,runtime,stretch,jumpstretch
636062,0.19432160804020102,129,12421,468.0,10.0
729103,0.20266331658291456,135,11204,Infinity,10.0
666963,0.19487437185929649,126,12662,332.0,11.0
625096,0.1928643216080402,111,12501,Infinity,9.0
611172,0.18864321608040202,98,11532,389.0,9.0
624180,0.19120603015075377,131,11498,667.0,10.0
687100,0.19959798994974876,132,11374,530.0,10.0
715894,0.2022613065326633,144,12363,118.25,9.0
629026,0.19341708542713568,131,11832,245.5,10.0
727066,0.20185929648241205,126,11794,Infinity,10.0
