weight,density,highest degree,runtime,stretch,jumpstretch
476172,0.21215106732348113,134,11557,176.5,8.0
490069,0.21753694581280789,138,12849,Infinity,9.0
468693,0.21313628899835796,139,12642,271.3333333333333,10.0
448015,0.20729064039408868,113,11220,194.66666666666666,9.0
501982,0.21458128078817734,132,11662,184.5,9.0
467736,0.21267651888341543,118,11522,Infinity,8.0
496694,0.21970443349753693,129,12208,Infinity,9.0
490320,0.21990147783251232,132,12368,Infinity,8.0
448875,0.2103776683087028,129,11360,170.25,10.0
491962,0.21773399014778325,124,12127,152.33333333333334,10.0
