weight,density,highest degree,runtime,stretch,jumpstretch
422750,0.2523870967741936,90,2844,106.33333333333333,8.0
447842,0.2589677419354839,90,2825,536.3333333333334,8.0
480304,0.2710967741935484,82,3182,233.28571428571428,7.0
420950,0.25148387096774194,88,2790,79.06666666666666,7.0
406797,0.2578064516129032,97,2930,227.85714285714286,7.0
431818,0.25483870967741934,97,2753,178.2,7.0
387487,0.24335483870967742,93,2936,274.1666666666667,8.0
401585,0.2504516129032258,94,2734,90.5,7.0
445504,0.259741935483871,86,3161,111.5,7.0
405465,0.25716129032258067,93,2939,92.46666666666667,7.0
