weight,density,highest degree,runtime,stretch,jumpstretch
32909,0.019638752052545155,9,7499,Infinity,Infinity
40299,0.020492610837438422,9,7809,Infinity,Infinity
36456,0.019244663382594417,8,8057,Infinity,Infinity
34311,0.019770114942528734,9,7343,Infinity,Infinity
36935,0.019967159277504105,9,7651,Infinity,Infinity
37277,0.020164203612479475,8,7452,Infinity,Infinity
38558,0.020426929392446634,10,8691,Infinity,Infinity
36957,0.020361247947454843,9,8136,Infinity,Infinity
40088,0.020426929392446634,9,7210,Infinity,Infinity
34330,0.019901477832512317,8,7720,Infinity,Infinity
