weight,density,highest degree,runtime,stretch,jumpstretch
58394,0.015196787148594378,9,54956,Infinity,Infinity
47661,0.014843373493975904,11,55170,Infinity,Infinity
42452,0.014586345381526105,11,53462,Infinity,Infinity
51270,0.014939759036144579,9,58304,Infinity,Infinity
51788,0.01481124497991968,8,54077,Infinity,Infinity
52941,0.015036144578313253,10,55211,Infinity,Infinity
49406,0.015068273092369478,9,55611,Infinity,Infinity
52525,0.015357429718875501,8,52873,Infinity,Infinity
42666,0.014586345381526105,9,56033,Infinity,Infinity
53934,0.015164658634538152,9,57010,Infinity,Infinity
