weight,density,highest degree,runtime,stretch,jumpstretch
1072386,0.17346733668341707,70,90913,3116.0,11.0
1004636,0.1701005025125628,71,87368,Infinity,9.0
984963,0.1685929648241206,71,89475,417.0,10.0
1051175,0.17190954773869346,74,88794,Infinity,10.0
1041746,0.1720100502512563,66,93228,Infinity,11.0
1039230,0.1707537688442211,68,86867,1585.0,12.0
1035937,0.1706030150753769,67,90695,907.0,10.0
1042165,0.17025125628140703,65,88768,Infinity,11.0
1058015,0.1735678391959799,69,91265,2236.0,9.0
1036814,0.17155778894472362,68,87476,Infinity,10.0
