weight,density,highest degree,runtime,stretch,jumpstretch
1278898,0.17511904761904762,77,192075,Infinity,10.0
1341869,0.17936507936507937,87,186059,796.0,10.0
1337967,0.1792063492063492,83,185828,2918.0,11.0
1384584,0.18337301587301588,84,191742,1616.6666666666667,10.0
1310918,0.1775,80,182978,963.0,10.0
1327601,0.17726190476190476,83,189237,943.0,10.0
1398220,0.18063492063492065,79,184586,Infinity,9.0
1325562,0.17876984126984127,86,191205,Infinity,10.0
1380104,0.1790873015873016,86,188738,Infinity,10.0
1344557,0.17924603174603174,84,187405,Infinity,10.0
