weight,density,highest degree,runtime,stretch,jumpstretch
6670,0.05714285714285714,5,174,Infinity,Infinity
9327,0.060408163265306125,7,169,Infinity,Infinity
9437,0.060408163265306125,6,157,Infinity,Infinity
8328,0.05714285714285714,6,138,Infinity,Infinity
8743,0.05795918367346939,6,136,Infinity,Infinity
8337,0.05959183673469388,5,138,Infinity,Infinity
12531,0.0636734693877551,6,170,Infinity,Infinity
9014,0.05959183673469388,6,146,Infinity,Infinity
10760,0.062040816326530614,7,150,Infinity,Infinity
10952,0.062040816326530614,5,154,Infinity,Infinity
