weight,density,highest degree,runtime,stretch,jumpstretch
284543,0.2295483870967742,89,2648,256.5,Infinity
316916,0.23896774193548387,107,3199,123.22222222222223,7.0
253847,0.2249032258064516,98,3291,361.25,7.0
295247,0.23419354838709677,103,3019,251.66666666666666,8.0
291193,0.2326451612903226,82,3177,Infinity,7.0
292658,0.23019354838709677,113,3348,205.2,9.0
251158,0.22232258064516128,83,2883,222.0,8.0
290934,0.2367741935483871,81,3030,255.0,7.0
311141,0.23961290322580645,105,2902,113.4,8.0
306151,0.2353548387096774,108,3167,Infinity,7.0
