weight,density,highest degree,runtime,stretch,jumpstretch
133363,0.2756756756756757,50,484,180.5,Infinity
127975,0.2645045045045045,46,551,76.75,7.0
143068,0.2781981981981982,62,516,37.30769230769231,5.0
130260,0.26954954954954957,48,422,112.75,6.0
141884,0.274954954954955,45,455,246.66666666666666,6.0
149587,0.2771171171171171,49,567,141.375,6.0
122762,0.26954954954954957,45,564,45.53333333333333,6.0
149425,0.27927927927927926,49,573,69.16666666666667,7.0
114276,0.2583783783783784,50,570,58.142857142857146,5.0
143054,0.27783783783783783,46,562,96.18181818181819,7.0
