weight,density,highest degree,runtime,stretch,jumpstretch
12490,0.042522522522522525,7,634,Infinity,Infinity
13761,0.04432432432432432,8,479,Infinity,Infinity
12713,0.04216216216216216,7,506,Infinity,Infinity
14522,0.043963963963963966,7,536,Infinity,Infinity
16182,0.043963963963963966,7,594,Infinity,Infinity
15029,0.04504504504504504,8,652,Infinity,Infinity
14447,0.042522522522522525,6,604,Infinity,Infinity
14426,0.0436036036036036,7,668,Infinity,Infinity
14970,0.04288288288288288,8,642,Infinity,Infinity
13228,0.042522522522522525,7,603,Infinity,Infinity
