weight,density,highest degree,runtime,stretch,jumpstretch
4916358,0.35063039150630393,184,785080,Infinity,6.0
4877904,0.34940942269409425,174,796109,Infinity,7.0
4844043,0.3508958195089582,193,805840,Infinity,7.0
4868666,0.35047113470471136,174,824656,Infinity,6.0
4846078,0.34686131386861313,172,801660,1389.0,6.0
4893353,0.35158593231585933,178,795768,1361.5,6.0
4932409,0.35246184472461844,174,796640,Infinity,6.0
4878880,0.34755142667551425,174,780326,Infinity,6.0
4943146,0.35206370272063703,175,784623,Infinity,6.0
4927914,0.35073656270736564,165,789014,Infinity,6.0
