weight,density,highest degree,runtime,stretch,jumpstretch
24688,0.03515151515151515,7,1462,Infinity,Infinity
19384,0.03333333333333333,7,1486,Infinity,Infinity
19907,0.03393939393939394,8,1533,Infinity,Infinity
18320,0.03272727272727273,7,1451,Infinity,Infinity
19950,0.03373737373737374,8,1417,Infinity,Infinity
18244,0.03373737373737374,8,1387,Infinity,Infinity
21310,0.03393939393939394,8,1419,Infinity,Infinity
17987,0.032525252525252527,8,1427,Infinity,Infinity
22138,0.03373737373737374,7,1423,Infinity,Infinity
17734,0.03313131313131313,8,1363,Infinity,Infinity
