weight,density,highest degree,runtime,stretch,jumpstretch
232886,0.24606060606060606,63,1333,458.0,8.0
257218,0.264040404040404,73,1561,117.28571428571429,7.0
281851,0.26464646464646463,67,1321,148.22222222222223,7.0
211134,0.24222222222222223,66,1418,142.25,7.0
223241,0.24161616161616162,67,1293,92.5,8.0
248439,0.25636363636363635,62,1530,Infinity,9.0
233929,0.24404040404040403,68,1612,45.54545454545455,Infinity
245736,0.2591919191919192,62,1407,308.0,6.0
245099,0.25353535353535356,58,1402,66.875,7.0
245709,0.26202020202020204,59,1369,61.53846153846154,7.0
