weight,density,highest degree,runtime,stretch,jumpstretch
17205,0.033535353535353536,8,1714,Infinity,Infinity
23879,0.03515151515151515,7,1438,Infinity,Infinity
19588,0.03393939393939394,7,1303,Infinity,Infinity
20997,0.03434343434343434,7,1375,Infinity,Infinity
22954,0.034545454545454546,7,1576,Infinity,Infinity
23248,0.03474747474747475,9,1505,Infinity,Infinity
20527,0.03393939393939394,7,1947,Infinity,Infinity
21683,0.03515151515151515,11,1625,Infinity,Infinity
20072,0.032929292929292926,6,1664,Infinity,Infinity
18377,0.03414141414141414,9,1683,Infinity,Infinity
