weight,density,highest degree,runtime,stretch
3652,0.8,4,29,1.1195652173913044
1627,0.6,3,4,1.0
5573,1.0,4,5,1.0
4459,0.9,4,5,1.0
2247,0.6,3,3,1.0
618,0.5,3,3,1.0
3006,0.7,4,2,1.0
3233,0.8,4,2,1.0
3186,0.7,3,1,1.0
1982,0.7,4,1,1.0
