weight,density,highest degree,runtime,stretch,jumpstretch
33367,0.023534675615212528,9,6400,Infinity,Infinity
28650,0.022550335570469798,8,5129,Infinity,Infinity
30167,0.0229082774049217,9,5556,Infinity,Infinity
23175,0.0229082774049217,7,6185,Infinity,Infinity
33546,0.023176733780760628,8,5471,Infinity,Infinity
28154,0.022460850111856823,8,5642,Infinity,Infinity
23501,0.022639821029082775,9,5437,Infinity,Infinity
31734,0.023266219239373602,8,5720,Infinity,Infinity
33855,0.023445190156599554,7,5512,Infinity,Infinity
32065,0.023266219239373602,8,6350,Infinity,Infinity
