weight,density,highest degree,runtime,stretch,jumpstretch
58255,0.5433333333333333,21,47,100.0,3.0
45761,0.5133333333333333,22,39,225.5,3.0
50864,0.51,22,38,12.704347826086957,3.0
36337,0.44666666666666666,19,37,23.51388888888889,3.0
58875,0.5433333333333333,22,39,18.857142857142858,3.0
56624,0.55,21,36,14.135135135135135,2.0
58702,0.5266666666666666,21,38,21.78048780487805,2.0
55518,0.5233333333333333,19,39,38.0,3.0
55580,0.5266666666666666,21,42,9.821917808219178,2.0
52643,0.49666666666666665,20,40,38.97142857142857,3.0
