weight,density,highest degree,runtime,stretch,jumpstretch
16911,0.04612612612612613,8,1037,Infinity,Infinity
17367,0.04540540540540541,8,838,Infinity,Infinity
17385,0.04504504504504504,8,758,Infinity,Infinity
12459,0.04288288288288288,7,689,Infinity,Infinity
15017,0.044684684684684686,8,744,Infinity,Infinity
12626,0.04288288288288288,6,715,Infinity,Infinity
22274,0.04684684684684685,12,724,Infinity,Infinity
11112,0.04432432432432432,13,929,Infinity,Infinity
16185,0.04540540540540541,8,898,Infinity,Infinity
10204,0.043243243243243246,6,777,Infinity,Infinity
