weight,density,highest degree,runtime,stretch
4190,0.9,4,0,1.0
2558,0.7,3,0,1.0
2965,0.8,4,1,1.0
3223,0.6,3,1,1.0
1960,0.8,4,0,1.0
3515,0.7,3,0,1.0
3515,0.8,4,1,1.0
1082,0.6,3,0,1.0
1101,0.5,3,0,1.0
3781,0.7,3,0,1.0
