weight,density,highest degree,runtime,stretch,jumpstretch
635339,0.16793574297188754,170,33743,Infinity,11.0
636456,0.17053815261044178,184,36162,Infinity,11.0
622064,0.16841767068273092,156,32069,Infinity,11.0
643274,0.17057028112449799,162,31499,Infinity,11.0
619718,0.1690602409638554,175,34609,Infinity,11.0
618041,0.16803212851405622,182,33619,Infinity,12.0
611474,0.1663293172690763,136,34766,216.66666666666666,13.0
656710,0.1715020080321285,177,34220,1255.0,11.0
608580,0.1672289156626506,144,33629,Infinity,12.0
649502,0.1677429718875502,161,34757,310.5,11.0
