weight,density,highest degree,runtime,stretch,jumpstretch
511240,0.18022988505747126,104,4847,Infinity,9.0
509654,0.18463054187192118,108,4809,168.14285714285714,10.0
495778,0.18049261083743842,93,4531,214.75,9.0
535959,0.188440065681445,98,4692,Infinity,10.0
500973,0.1819376026272578,93,4786,252.83333333333334,9.0
496796,0.18272577996715927,85,4613,1003.0,9.0
525059,0.1864696223316913,90,5294,Infinity,9.0
498355,0.18403940886699507,98,5283,178.5,10.0
507875,0.18476190476190477,109,4697,181.5,9.0
469536,0.17911330049261084,109,5097,313.0,10.0
