weight,density,highest degree,runtime,stretch,jumpstretch
361351,0.2040268456375839,77,4173,170.75,8.0
369648,0.20375838926174497,110,3936,Infinity,10.0
297870,0.1865771812080537,75,4027,460.0,10.0
293010,0.1843400447427293,90,3876,175.6,8.0
348530,0.19758389261744966,103,3958,164.0,10.0
336942,0.1978523489932886,88,4198,251.75,9.0
295432,0.18550335570469798,86,4420,121.14285714285714,9.0
331924,0.19749440715883668,107,4105,113.66666666666667,10.0
361543,0.19937360178970917,110,3890,158.5,9.0
340291,0.19794183445190155,74,4068,900.0,9.0
