weight,density,highest degree,runtime,stretch,jumpstretch
32103,0.05898989898989899,14,2096,Infinity,Infinity
13855,0.039191919191919194,8,1623,Infinity,Infinity
17826,0.04525252525252525,9,1721,Infinity,Infinity
17122,0.04727272727272727,12,1816,Infinity,Infinity
16388,0.041212121212121214,9,1777,Infinity,Infinity
15544,0.045454545454545456,9,1934,Infinity,Infinity
13352,0.037575757575757575,11,1744,Infinity,Infinity
12377,0.03878787878787879,8,1483,Infinity,Infinity
13468,0.03676767676767677,8,1733,Infinity,Infinity
15901,0.04606060606060606,9,1972,Infinity,Infinity
