weight,density,highest degree,runtime,stretch,jumpstretch
309955,0.2,98,5353,Infinity,9.0
334134,0.2079642058165548,94,5619,197.0,8.0
352137,0.21208053691275167,99,5381,Infinity,8.0
330599,0.20706935123042505,93,5454,101.0,9.0
333633,0.21217002237136465,92,5965,233.0,8.0
338325,0.21333333333333335,104,5599,171.6,8.0
350338,0.20975391498881432,110,5672,136.25,Infinity
362678,0.2153020134228188,93,5012,Infinity,8.0
350755,0.2149440715883669,93,5231,672.0,9.0
333501,0.21154362416107383,101,5528,1635.0,9.0
